bag_id,time_of_capture,body_temperature_c,microhabitat_type,microhabitat_temperature_c,bag_photo,processor,visit_comment,species_capture,capture_type,capture_mark_recapture,life_stage,sex,snout_vent_length,body_and_bag_mass,bag_mass,body_mass,bd_swab_tube_id,dry_swab_tube_id,crispr_swab_tube_id,bacterial_swab_tube_id,mucusome_id,amp_id_1,amp_id_2,amp_id_3,amp_id_4,antibody_id_1,antibody_id_2,antibody_id_3,antibody_id_4,toe_clip_tube_id,capture_comments,survey_time,region,location,detection_type,site,date,temp_ves_id
bag73,12:13:00,NA,wet ground,19,6c34a57a-2929-4130-ac71-9b028519b17d,emily jolly,NA,plethodon cinereus,new,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,164
bag03,12:26:00,NA,leaf litter,20.1,d7da7a3c-1f80-4f14-963b-70257a7b5b88,emily jolly,NA,desmognathus ochrophaeus,new,NA,adult,unknown,63.6,3.2,2.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,165
bag84,21:56:00,18.9,wet ground,18.8,d7c416a3-820a-42de-9517-3fc8040dd0b5,brandon hoenig,NA,rana clamitans,new,NA,adult,female,55.1,17.25,2.7,14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,166
bag87,21:47:00,NA,wet ground,16.6,427fb818-a997-4309-bede-fb1b158918a5,brandon hoenig,NA,eurycea bislineata,new,NA,adult,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tryon-weber,2022-06-23T00:00:00Z,167
bag01,22:38:00,17.9,dry ground,19.2,7326d3f8-04f0-471f-9ea2-005bdbf12b20,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,DrySwab00028,CRSwab00017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,168
bag09,22:39:00,23.5,water,23.1,658e1071-a81a-453a-adc6-574a4d70db09,brandon hoenig,NA,rana catesbeiana,new,9036b62c-ba54-422e-9fb9-389af18b3394,juvenile,unknown,53,19.5,3.2,16.3,BdSwab00144,DrySwab00025,CRSwab00014,BacSwab00143,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00062,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,169
bag10,22:50:00,22.9,water,22.7,3e2835e8-c7e3-4e12-9c51-540efe37da44,brandon hoenig,NA,rana catesbeiana,new,f89475b4-e93a-4735-908b-da9b4fdb7ba3,juvenile,unknown,53.6,32.4,14.6,17.8,BdSwab00145,DrySwab00026,CRSwab00015,BacSwab00144,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00059,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,170
bag12,22:55:00,21.4,wet ground,16.1,a1fa8bb5-7550-411d-bfd1-96a4a7a092c4,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,DrySwab00032,CRSwab00021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,171
bag13,23:03:00,18.7,wet ground,18.9,8b140d6c-8500-46e7-bbb6-3fe9f009b2e6,brandon hoenig,NA,rana catesbeiana,new,a629037a-271c-4f90-8184-061595de70a7,adult,female,96.4,106.3,2.8,103.5,BdSwab00134,DrySwab00015,CRSwab00004,BacSwab00133,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00056,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,172
bag14,23:06:00,22.1,water,22.4,8dec8ae5-1ae5-4b6c-9805-8973cd37d392,brandon hoenig,NA,rana catesbeiana,new,48a740cf-e5d5-4e21-9ebe-ad82bb63779c,juvenile,unknown,60.2,20,2.5,17.5,BdSwab00131,DrySwab00012,CRSwab00001,BacSwab00130,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00060,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,173
bag33,23:25:00,17.9,wet ground,14.1,4e58e08d-8747-4ae8-91d7-248184ae582c,brandon hoenig,NA,rana catesbeiana,new,632f450d-9f6c-43bd-9976-695df4c08775,adult,female,82.6,62.4,2.7,59.7,BdSwab00140,DrySwab00021,CRSwab00010,BacSwab00139,MucBath00041,AMPBath00041,NA,NA,NA,AntiBod00041,NA,NA,NA,ToeClip00054,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,174
bag15,22:38:00,20.8,water,21.9,e1ca0929-e27b-4beb-ba0f-7a3fe9342ab8,brandon hoenig,NA,rana catesbeiana,new,de4e8c2c-76cb-45aa-a3d1-92a769994b3d,adult,female,84.3,65.4,4.5,60.9,BdSwab00136,DrySwab00017,CRSwab00006,BacSwab00135,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00057,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,175
bag17,22:41:00,21.2,emergent vegetation (lower than 1m),21.6,26f3b620-35eb-4e0b-b687-07f39c57127b,brandon hoenig,NA,rana catesbeiana,new,899fcb80-c8c2-4516-91e4-0fa4632f8088,juvenile,unknown,49.1,17.5,3.2,14.3,BdSwab00137,DrySwab00018,CRSwab00007,BacSwab00136,MucBath00038,AMPBath00048,NA,NA,NA,AntiBod00048,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,176
bag16,22:45:00,18.6,wet ground,19.6,107a7b0c-8362-4f94-b4f3-38d725b16797,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,DrySwab00031,CRSwab00020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,177
bag29,22:55:00,16.4,dry ground,14.7,188df288-dc82-4ab1-b2fd-ad68bfdd9f5c,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,DrySwab00030,CRSwab00019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,178
bag28,23:19:00,21.3,water,22.3,9bc570c6-ae02-443f-a6e4-24fa9d1ab3f7,brandon hoenig,NA,rana catesbeiana,new,1256fed4-3e0d-42ee-a493-01a55a8a75b2,juvenile,unknown,55.6,19.5,2.9,16.6,BdSwab00142,DrySwab00023,CRSwab00012,BacSwab00141,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00051,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,179
bag27,23:26:00,22.4,water,21.3,5fbf98cc-7d22-491a-846f-dd856ff11b59,brandon hoenig,NA,rana catesbeiana,new,61a60510-9340-4a30-90ff-bfd282305493,juvenile,unknown,49.5,19,3.8,15.2,BdSwab00143,DrySwab00024,CRSwab00013,BacSwab00142,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00052,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,180
bag26,23:36:00,20.4,water,22.6,b824d4ca-be53-4e8d-9843-b7340fc9cb8f,brandon hoenig,NA,rana catesbeiana,new,a75be5cd-728d-465f-b54e-af161627da72,adult,female,86.5,68.4,3.3,65.1,BdSwab00139,DrySwab00020,CRSwab00009,BacSwab00138,MucBath00040,AMPBath00040,NA,NA,NA,AntiBod00040,NA,NA,NA,ToeClip00053,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,181
bag07,22:45:00,18.3,wet ground,18.9,02ad7470-dcec-4c73-ba1b-bdbef206c229,brandon hoenig,NA,rana clamitans,new,NA,adult,male,NA,NA,NA,NA,NA,DrySwab00033,CRSwab00022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,182
bag31,22:51:00,17.4,wet ground,16.4,6b38a90e-619b-4f28-a258-d84348582832,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,DrySwab00029,CRSwab00018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,183
bag32,22:55:00,20.4,water,22.5,dc3e0d1c-3502-402a-81fd-d020ab759ef3,brandon hoenig,NA,rana catesbeiana,new,91538001-1bf7-4f1f-a977-104367bfd47f,adult,male,108.1,142.8,13.4,129.4,BdSwab00141,DrySwab00022,CRSwab00011,BacSwab00140,MucBath00042,AMPBath00042,NA,NA,NA,AntiBod00042,NA,NA,NA,ToeClip00058,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,184
bag30,23:11:00,17.1,tree/log/bush (lower than 1m),16.5,5dc081fb-23cf-4837-89f3-469736015418,brandon hoenig,NA,rana catesbeiana,new,cb79fc19-c2e6-4494-b1d5-f49959af5222,adult,male,106.7,120.1,3.8,116.3,BdSwab00138,DrySwab00019,CRSwab00008,BacSwab00137,MucBath00039,AMPBath00039,NA,NA,NA,AntiBod00039,NA,NA,NA,ToeClip00055,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,185
bag08,23:17:00,NA,water,226,0285c061-d70f-487f-afcb-854792ff0ed5,brandon hoenig,NA,rana catesbeiana,new,138ab2a0-17b2-414c-b388-d0bf2f832af9,juvenile,unknown,56.7,19.2,3.2,16,BdSwab00133,DrySwab00014,CRSwab00003,BacSwab00132,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00061,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,186
bag05,23:21:00,22.5,water,22.4,56b60962-3821-4264-b0c2-4d1c8d65d716,brandon hoenig,NA,rana catesbeiana,new,cc1d980e-f963-485a-924c-1586b6d3bb51,adult,female,80,57.4,3.4,54,BdSwab00132,DrySwab00013,CRSwab00002,BacSwab00131,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00050,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,187
bag34,23:33:00,16.4,wet ground,17,66af7db5-276e-4507-8d01-39e5e7dad6a0,brandon hoenig,NA,rana clamitans,new,NA,juvenile,unknown,NA,NA,NA,NA,NA,DrySwab00034,CRSwab00023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,188
bag04,23:42:00,16.9,wet ground,15.6,24f7180c-203d-43d9-9544-be9487bf9e7f,brandon hoenig,NA,rana clamitans,new,NA,adult,female,NA,NA,NA,NA,NA,DrySwab00027,CRSwab00016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-27T00:00:00Z,189
bag60,21:52:00,15.4,dry ground,18.8,20047147-0ee8-4c02-b4ad-8c8e3b31c1d4,brandon hoenig,NA,rana clamitans,new,NA,adult,male,81.9,58.9,4.5,54.4,BdSwab00146,DrySwab00035,CRSwab00024,BacSwab00145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-28T00:00:00Z,191
bag24,21:58:00,23.4,water,23.6,68551e47-4deb-415e-8690-644209be313c,brandon hoenig,NA,rana catesbeiana,new,7239eb2a-13e3-4b14-a8fe-fb558f0a41e0,juvenile,unknown,53,19.6,2.7,16.9,BdSwab00149,DrySwab00038,CRSwab00027,BacSwab00148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,vorisek pond,2022-06-28T00:00:00Z,193
bag21,22:10:00,17.4,dry ground,18.3,c87cfea8-d1a0-4686-9b26-a8aa1daea3ca,brandon hoenig,NA,rana catesbeiana,new,7b8cb562-fe42-4c6c-8953-f499987e46fe,juvenile,unknown,59.7,16.4,2.4,14,BdSwab00147,DrySwab00036,CRSwab00025,BacSwab00146,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00064,NA,night,pa,usa,capture,vorisek pond,2022-06-28T00:00:00Z,194
bag02,21:53:00,21.7,water,21.9,9a95d01b-7e6d-4df4-b1b4-7af15b7060bf,brandon hoenig,NA,rana catesbeiana,new,8e006d02-eae6-4d2a-bf0b-512daf6ffa64,juvenile,unknown,50.9,16.9,2.7,14.2,BdSwab00148,DrySwab00037,CRSwab00026,BacSwab00147,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00065,NA,night,pa,usa,capture,vorisek pond,2022-06-28T00:00:00Z,198
bag67,22:20:00,22.4,water,22.6,cb5ac69e-8d80-408b-8f44-3477d8c07dc0,brandon hoenig,NA,rana catesbeiana,new,9cf298ee-1723-4bb6-b7d6-07564ba0c504,adult,female,97.4,74.5,4.1,70.4,BdSwab00150,DrySwab00039,CRSwab00028,BacSwab00149,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00063,NA,night,pa,usa,capture,vorisek pond,2022-06-28T00:00:00Z,201
bag98,22:19:00,22.1,tree/log/bush (lower than 1m),21.9,65b981c7-aee9-4375-898c-d8ad3b974f7d,brandon hoenig,NA,Rana catesbeiana x Rana clamitans (possibly),new,a0e0a6bb-c89e-446d-99f6-963085a9db8c,adult,female,81.2,59,3.4,55.6,BdSwab00164,DrySwab00053,CRSwab00042,BacSwab00163,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00079,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,204
bag96,23:33:00,24.2,water,24.4,ebe5e039-a096-461a-a651-4ce1506e2ecc,brandon hoenig,NA,rana clamitans,new,NA,adult,male,75.6,39.8,5,34.8,NA,DrySwab00054,CRSwab00043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,205
bag97,23:40:00,NA,water,NA,04417c3c-1adb-4d7d-9230-d6c5e19c9dd6,brandon hoenig,NA,rana catesbeiana,new,a2de9b3f-ea57-45c9-8048-659468836d63,juvenile,unknown,46.8,11.7,2.7,9,BdSwab00160,DrySwab00049,CRSwab00038,BacSwab00159,MucBath00045,AMPBath00045,NA,NA,NA,AntiBod00046,NA,NA,NA,ToeClip00076,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,206
bag84,22:15:00,22.5,wet ground,22.8,071e7311-9291-4cbe-90e0-a6ad03816726,brandon hoenig,NA,rana clamitans,new,NA,adult,female,85.9,62.3,6.1,56.2,NA,DrySwab00060,CRSwab00049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,207
bag85,22:17:00,22.8,wet ground,23.1,2526bd4a-8b4d-4d14-a391-1ca93fb20104,brandon hoenig,NA,rana clamitans,new,NA,adult,female,69.1,38.5,4.5,34,NA,DrySwab00057,CRSwab00046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,208
bag86,22:52:00,24.1,tree/log/bush (lower than 1m),24,e76657c9-2fb1-4263-a917-1a0b345c0582,brandon hoenig,NA,hyla versicolor,new,NA,juvenile,unknown,19,2.7,2.3,0.4,NA,DrySwab00061,CRSwab00050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,209
bag87,22:55:00,NA,water,25.5,b03c4260-8d01-4218-9d50-32ea59d260ef,brandon hoenig,NA,rana catesbeiana,new,e31659ec-0a15-4479-9fe7-5888c810f9ce,adult,female,108.7,143.1,4.6,138.5,BdSwab00159,DrySwab00048,CRSwab00037,BacSwab00158,MucBath00044,AMPBath00044,NA,NA,NA,AntiBod00044,NA,NA,NA,ToeClip00077,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,210
bag90,23:13:00,25.1,wet ground,25.3,cda3999b-2cd0-460b-ae13-e5a267e5ad44,brandon hoenig,NA,rana catesbeiana,new,5c841212-ad85-4a96-abb6-bfb207bba1d9,adult,female,111.8,182.8,5.5,177.3,BdSwab00153,DrySwab00042,CRSwab00031,BacSwab00152,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00070,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,211
bag89,23:33:00,25,water,25.1,6daac8d2-a15e-43ed-8e30-b21febca592f,brandon hoenig,NA,rana catesbeiana,new,664486c9-2f78-43c8-b9f9-bc58bee8e0f0,adult,female,78.9,59.5,4.4,55.1,BdSwab00156,DrySwab00045,CRSwab00034,BacSwab00155,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00068,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,212
bag88,23:37:00,22.8,water,23.1,3c376566-b2ca-49ec-81a6-55851f2b6ffa,brandon hoenig,NA,rana catesbeiana,new,92303a27-b164-4647-aa0d-f2676938218e,adult,female,69.7,46.5,4.3,42.2,BdSwab00158,DrySwab00047,CRSwab00036,BacSwab00157,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00067,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,213
bag55,22:04:00,23.6,water,23.8,d82e28ce-a799-45bd-bef2-ce29f782aaf5,brandon hoenig,NA,rana clamitans,new,NA,adult,male,68.6,38.4,4.4,34,NA,DrySwab00056,CRSwab00045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,214
bag64,22:16:00,25.6,water,26,15099e2f-387c-4894-be85-81ddf0f2b838,brandon hoenig,NA,rana catesbeiana,new,29774347-494b-41bb-90e1-ee730747f4ab,adult,female,98.5,129.2,5.8,123.4,BdSwab00154,DrySwab00043,CRSwab00032,BacSwab00153,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00073,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,215
bag52,22:35:00,22.1,water,22.2,2f7e091c-fc3a-4e53-9740-e426567e2120,brandon hoenig,NA,rana catesbeiana,new,9291b833-2d89-4956-8dc4-0585bba9bc39,adult,female,76.7,51.9,4.4,47.5,BdSwab00155,DrySwab00044,CRSwab00033,BacSwab00154,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00066,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,216
bag63,22:47:00,25.5,water,25.6,d351e335-a756-4d31-8257-b525ce163dc2,brandon hoenig,NA,rana catesbeiana,new,33a8aa71-6932-498a-8211-3e2849bf087e,adult,female,100.8,122.7,4.6,118.1,BdSwab00163,DrySwab00052,CRSwab00041,BacSwab00162,MucBath00048,AMPBath00048,NA,NA,NA,AntiBod00049,NA,NA,NA,ToeClip00078,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,217
bag53,22:57:00,22.9,water,23,8fa7395c-3ee6-423c-8026-869010173efb,brandon hoenig,NA,rana catesbeiana,new,823c41c3-5096-4e8d-9b84-c4ac3b28537d,adult,female,106.8,161.3,3.5,157.8,BdSwab00157,DrySwab00046,CRSwab00035,BacSwab00156,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00072,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,218
bag56,23:01:00,22.9,water,22.9,33fabb1d-22dd-413c-b812-9d9ad5c90450,brandon hoenig,NA,rana catesbeiana,new,1eb1614b-b431-4afb-a6fb-5d04355dc0be,juvenile,unknown,43,13.4,3.7,9.7,BdSwab00152,DrySwab00041,CRSwab00030,BacSwab00151,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00071,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,219
bag57,23:08:00,22.9,water,23.3,4810fd26-6176-4fbf-a314-9ee36094f0a6,brandon hoenig,NA,rana catesbeiana,new,cde30b28-c8c3-49f8-a6b5-9a9a8a161d30,adult,female,69,39.7,3.5,36.2,BdSwab00162,DrySwab00051,CRSwab00040,BacSwab00161,MucBath00047,AMPBath00047,NA,NA,NA,AntiBod00048,NA,NA,NA,ToeClip00075,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,220
bag58,23:16:00,25.4,water,25.1,1db859f5-cd11-4b6a-9439-e33d975a544b,brandon hoenig,NA,rana clamitans,new,NA,juvenile,unknown,33.4,5.2,2.2,3,NA,DrySwab00055,CRSwab00044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-07-11T00:00:00Z,221
